"Canonical URL","RSD Name","Author","Skill Statement","Category","Keywords","Standards","Certifications","Occupation Major Groups","Occupation Minor Groups","Broad Occupations","Detailed Occupations","O*Net Job Codes","Employers","Alignment Name","Alignment URL","Alignment Framework"
"https://osmt.wgu.edu/api/skills/894700af-3fc3-4c9e-89d1-781b441d52fe","Software Development Standards Development","Western Governors University","Develop software development standards for release readiness.","Software Development Life Cycle","Software Development Life Cycle; WGUSID: 2550","","","15-0000","15-1200","15-1220; 15-1250; 15-1290","15-1221; 15-1251; 15-1256; 15-1257; 15-1259","","","Software Development Life Cycle","https://skills.emsidata.com/skills/KS122W760S3H5X5HNC91",""
"https://osmt.wgu.edu/api/skills/7a975e88-95c2-41ed-ad1e-23078d5aaba4","Capacity Model Development","Western Governors University","Develop basic capacity models of existing environments to improve efficiency.","Capacity Planning","Capacity Planning; WGUSID: 2456","InTASC_3a; InTASC_3d; InTASC_3g; InTASC_3i; InTASC_3m; InTASC_3n; InTASC_4g; InTASC_5i; InTASC_6p; InTASC_8n; ISTE_EdLeaders_4d; CNL_Competencies_2.1; CAHIMS_HISM_B3; CNL_Competencies_2.7; CNL_Competencies_2.8; CNL_Competencies_2.2","","11-0000; 13-0000; 15-0000; 17-0000; 19-0000; 21-0000; 25-0000; 29-0000","11-3000; 13-1000; 13-2000; 15-1200; 15-2000; 17-2000; 17-3000; 21-1000; 25-1000; 29-1000","11-3030; 13-1110; 13-1160; 13-2010; 13-2040; 15-1230; 15-1250; 15-2030; 17-2080; 17-2110; 17-2190; 17-3020; 21-1090; 25-1010; 25-1020; 25-1040; 25-1050; 25-1060; 25-1070; 25-1080; 25-1120; 29-1140","11-3031; 13-1111; 13-1161; 13-2011; 13-2041; 15-1232; 15-1251; 15-1256; 15-1257; 15-2031; 21-1094; 29-1141","","","Capacity Planning","https://skills.emsidata.com/skills/KS121CQ6SNKYY3CT7146",""
"https://osmt.wgu.edu/api/skills/a57455e8-44f8-40b4-85f5-b48579209214","Maintain Development Life Cycle","Western Governors University","Maintain part of the development life cycle.","Data Libraries","Data Libraries; WGUSID: 4813","InTASC_3a; InTASC_3d; InTASC_3i; InTASC_3m; InTASC_3n; InTASC_4g; InTASC_6p; InTASC_8n; ATD.Org.DA; ATD.Prof.EI; ATD.Prof.ID; ATD.Prof.TA; ATD.Prof.TDF; InTASC_3b; InTASC_3f; InTASC_3h; InTASC_3l; InTASC_3o; InTASC_4f; InTASC_5d; ATD.Pers.CL; ATD.Pers.PM; ATD.Org.CBP; ATD.Prof.TDFISTE_EdLeaders_3a","","11-0000; 13-0000; 15-0000; 25-0000; 37-0000; 39-0000","11-1000; 11-2000; 11-3000; 11-9000; 13-1000; 15-1200; 15-2000; 25-1000; 25-2000; 25-4000; 25-9000","11-1010; 11-1020; 11-2020; 11-3010; 11-3050; 11-3070; 11-9020; 11-9150; 11-9190; 13-1050; 13-1070; 13-1110; 15-1210; 15-1240; 15-1250; 15-2030; 25-1020; 25-1040; 25-1050; 25-1080; 25-2020; 25-2030; 25-2050; 25-4020; 25-9030; 25-9090","11-1011; 11-1021; 11-2022; 11-3051; 11-3071; 11-9021; 11-9151; 11-9198; 13-1051; 13-1071; 13-1111; 15-1244; 15-1251; 15-1256; 15-1257; 15-2031; 25-4022; 25-9031","","","Data Libraries","https://skills.emsidata.com/skills/KS122PC70LT8H9R80M5J",""
"https://osmt.wgu.edu/api/skills/e0af6a5c-d45e-4d85-9661-42accdd3e357","Complex Database Management","Western Governors University","Manage complex databases and data warehouses for business optimization.","Database Administration","Database Administration; Back End Development; WGUSID: 4923","NICE_SP_RSK; NICE_SP_DEV; NICE_SP_SYS; NICE_AN_TWA; NICE_AN_EXP; NICE_AN_ASA; NICE_AN_TGT; NICE_AN_LNG; NICE_CO_CLO; NICE_CO_OPL; NICE_CO_OPS; InTASC_3a; InTASC_3d; InTASC_3i; InTASC_3m; InTASC_3n; InTASC_4g; InTASC_6p; InTASC_8n; ATD.Org.DA; ATD.Prof.EI; ATD.Prof.ID; ATD.Prof.TA; ATD.Prof.TDF; InTASC_3b; InTASC_3f; InTASC_3h; InTASC_3l; InTASC_3o; InTASC_4f; InTASC_5d; ATD.Pers.CL; ATD.Pers.PM; ATD.Org.CBP; ISTE_EdLeaders_3b; NICE_OM_DTA; ATD.Pers.C; ATD.Prof.TDFISTE_EdLeaders_3a","AZ-303; AZ-304; AZ-204; AZ; DP-203","11-0000; 13-0000; 15-0000; 25-0000; 37-0000; 39-0000","11-1000; 11-2000; 11-3000; 11-9000; 13-1000; 15-1200; 15-2000; 25-1000; 25-2000; 25-4000; 25-9000","11-1010; 11-1020; 11-2020; 11-3010; 11-3050; 11-3070; 11-9020; 11-9150; 11-9190; 13-1050; 13-1070; 13-1110; 15-1210; 15-1240; 15-1250; 15-2030; 25-1020; 25-1040; 25-1050; 25-1080; 25-2020; 25-2030; 25-2050; 25-4020; 25-9030; 25-9090","11-1011; 11-1021; 11-2022; 11-3051; 11-3071; 11-9021; 11-9151; 11-9198; 13-1051; 13-1071; 13-1111; 15-1244; 15-1251; 15-1256; 15-1257; 15-2031; 25-4022; 25-9031","","","Database Administration","https://skills.emsidata.com/skills/KS122QH61M1MNJ0BP4XZ",""
"https://osmt.wgu.edu/api/skills/d8d8ccca-609e-4d55-9128-1d5ba9a59d1c","Consistent Business Processes Execution","Western Governors University","Execute business processes consistently.","Operations Management","SAP; Microsoft Excel; Microsoft Word; email; QuickBooks; NetSuite; Oracle; Dynamics 365; SMS; Operations Management; JDEdwards; WGUSID: 3284","NICE_OV_MGT; NICE_AN_TWA; NICE_AN_EXP; NICE_AN_ASA; NICE_AN_TGT; NICE_AN_LNG; NICE_CO_CLO; NICE_CO_OPL; NICE_CO_OPS; NICE_PR_CIR; NICE_PR_VAM; NICE_PR_INF; NICE_OV_EXL","","15-0000","15-1200; 15-2000","15-1250; 15-2030","15-1251; 15-1256; 15-1257; 15-2031","","","Operations Management","https://skills.emsidata.com/skills/KS127CS79GV081FMJYKZ",""
"https://osmt.wgu.edu/api/skills/b932ec0d-42a5-4e23-9b07-b12ba3bcdd6d","Code Organization","Western Governors University","Organize code for better readability.","Organizational Skills","organize code; readability; WGUSID: 12329","","","15-0000","15-1200","15-1250","15-1251","","","Organizational Skills","https://skills.emsidata.com/skills/ES8B03DAD3B526316ED9",""
"https://osmt.wgu.edu/api/skills/84d5bd74-d255-4c00-ab46-3b3e45852c71","Memory Architectures Differentiation","Western Governors University","Differentiate between memory architectures.","Parallel Computing","BSCS201809; BSITSW201901; BSITSWC201901; Hadoop; Parallel Computing; MPI; WGUSID: 2690","","","15-0000","15-1200; 15-2000","15-1220; 15-1250; 15-2090","15-1221; 15-1251; 15-1256","","","Parallel Computing","https://skills.emsidata.com/skills/KS127KC68PM4MXZJD57N",""
"https://osmt.wgu.edu/api/skills/542931c0-24dd-4c01-aa3e-6e6dd69aa61f","Parallel Algorithm Design","Western Governors University","Design a parallel algorithm.","Parallel Computing","Hadoop; Parallel Computing; MPI; WGUSID: 2022","","","15-0000","15-1200; 15-2000","15-1220; 15-1250; 15-2090","15-1221; 15-1251; 15-1256; 15-1257","","","Parallel Computing","https://skills.emsidata.com/skills/KS127KC68PM4MXZJD57N",""
"https://osmt.wgu.edu/api/skills/073ab557-d437-4436-8ff4-d9cafa61ec7b","Parallel Algorithm Implementation","Western Governors University","Implement a parallel algorithm.","Parallel Computing","Hadoop; Parallel Computing; MPI; WGUSID: 4031","","","15-0000","15-1200; 15-2000","15-1220; 15-1250; 15-2090","15-1221; 15-1251; 15-1256; 15-1257","","","Parallel Computing","https://skills.emsidata.com/skills/KS127KC68PM4MXZJD57N",""
"https://osmt.wgu.edu/api/skills/85f7b77b-1900-48e9-b661-321fa3bb52c2","Thread Lock Identification","Western Governors University","Identify source code that could allow thread locking to occur.","Parallel Computing","BSCS201809; BSITSW201901; BSITSWC201901; Hadoop; Parallel Computing; MPI; WGUSID: 3868","","","15-0000","15-1200; 15-2000","15-1220; 15-1250; 15-2090","15-1221; 15-1251; 15-1256; 15-1257","","","Parallel Computing","https://skills.emsidata.com/skills/KS127KC68PM4MXZJD57N",""
"https://osmt.wgu.edu/api/skills/f21aea7f-2ecd-42f3-8d04-a8b73fdcbc06","Simulated Attacks Documentation","Western Governors University","Document simulated attacks and responses of an organization's security infrastructure.","Penetration Testing","Missing; Kali Linux; Penetration Testing; WGUSID: 2784","NICE_SP_RSK; NICE_SP_ARC; NICE_SP_TST; NICE_SP_SYS; NICE_AN_EXP; NICE_AN_TGT; NICE_AN_LNG; NICE_OM_ANA; NICE_OM_NET; NICE_OM_ADM; NICE_PR_VAM; NICE_CO_OPLNICE_CO_OPS","","15-0000","15-1200","15-1210; 15-1220; 15-1250","15-1251; 15-1256; 15-1257","","","Penetration Testing","https://skills.emsidata.com/skills/KS120L66RV21DTVBSWX3",""
"https://osmt.wgu.edu/api/skills/6547f749-d6f7-46c5-a86e-771202c6bc32","Current Performance Baseline","Western Governors University","Determine the current baseline of performance for a given system.","Performance Tuning","Performance Tuning; Performance monitor software.; WGUSID: 2278","NICE_SP_RSK; NICE_SP_DEV; NICE_SP_ARC; NICE_SP_SRP; NICE_SP_TST; NICE_SP_SYS; NICE_AN_TWA; NICE_AN_EXP; NICE_AN_ASA; NICE_AN_TGT; NICE_AN_LNG; NICE_CO_CLO; NICE_CO_OPL; NICE_CO_OPS; NICE_PR_INF","AZ-303; AZ-304; AZ-204; AZ; DP-203","15-0000","15-1200","15-1220; 15-1240; 15-1250","15-1221; 15-1241; 15-1244; 15-1245; 15-1251; 15-1256; 15-1257","","","Performance Tuning","https://skills.emsidata.com/skills/KS127PG6M8XYRM4K36G4",""
"https://osmt.wgu.edu/api/skills/f388c8ec-bc58-4d45-bdf0-005e73d0f750","Optimal Performance Determination","Western Governors University","Determine an acceptable or optimal baseline of performance for a given system.","Performance Tuning","Performance Tuning; Performance monitor software.; WGUSID: 2197","","AZ-303; AZ-304; AZ-204; AZ DP-203","15-0000","15-1200","15-1220; 15-1240; 15-1250","15-1221; 15-1241; 15-1244; 15-1245; 15-1251; 15-1256; 15-1257","","","Performance Tuning","https://skills.emsidata.com/skills/KS127PG6M8XYRM4K36G4",""
"https://osmt.wgu.edu/api/skills/ec540a01-a53c-4c3e-ae6e-b220e4ac5057","System Part Identification","Western Governors University","Identify the part of a given system that is preventing the acceptable or optimal baseline of performance.","Performance Tuning","Performance Tuning; Performance monitor software.; WGUSID: 3646","NICE_SP_RSK; NICE_SP_DEV; NICE_SP_ARC; NICE_SP_SRP; NICE_SP_TST; NICE_SP_SYS; NICE_AN_TWA; NICE_AN_EXP; NICE_AN_ASA; NICE_AN_TGT; NICE_AN_LNG; NICE_CO_CLO; NICE_CO_OPL; NICE_CO_OPS; NICE_PR_INF","AZ-303; AZ-304; AZ-204; AZ; DP-203","15-0000","15-1200","15-1220; 15-1240; 15-1250","15-1221; 15-1241; 15-1244; 15-1245; 15-1251; 15-1256; 15-1257","","","Performance Tuning","https://skills.emsidata.com/skills/KS127PG6M8XYRM4K36G4",""
"https://osmt.wgu.edu/api/skills/9cf85b25-f828-4456-9538-5520f51548b3","System Part Modification","Western Governors University","Modify the part of a given system that is preventing the acceptable or optimal baseline of performance.","Performance Tuning","Performance Tuning; Performance monitor software.; WGUSID: 3646.1","NICE_SP_RSK; NICE_SP_DEV; NICE_SP_ARC; NICE_SP_SRP; NICE_SP_TST; NICE_SP_SYS; NICE_AN_TWA; NICE_AN_EXP; NICE_AN_ASA; NICE_AN_TGT; NICE_AN_LNG; NICE_CO_CLO; NICE_CO_OPL; NICE_CO_OPS; NICE_PR_INF","AZ-303; AZ-304; AZ-204; AZ; DP-203","15-0000","15-1200","15-1220; 15-1240; 15-1250","15-1221; 15-1241; 15-1244; 15-1245; 15-1251; 15-1256; 15-1257","","","Performance Tuning","https://skills.emsidata.com/skills/KS127PG6M8XYRM4K36G4",""
"https://osmt.wgu.edu/api/skills/49a9d2ad-3b10-464d-8142-7ba0734ab73e","System Performance Measurement","Western Governors University","Measure the performance of a given system after a modification and make additional modifications if needed.","Performance Tuning","Performance Tuning; Performance monitor software.; WGUSID: 5018","NICE_SP_TST; NICE_AN_TWA; NICE_AN_EXP; NICE_AN_ASA; NICE_AN_TGT; NICE_AN_LNG; NICE_CO_CLO; NICE_CO_OPL; NICE_CO_OPS; NICE_PR_INF","AZ-303; AZ-304; AZ-204; AZ; DP-203","15-0000","15-1200","15-1220; 15-1240; 15-1250","15-1221; 15-1241; 15-1244; 15-1245; 15-1251; 15-1256; 15-1257","","","Performance Tuning","https://skills.emsidata.com/skills/KS127PG6M8XYRM4K36G4",""
"https://osmt.wgu.edu/api/skills/d71e2a9d-f7c4-42e6-9dfb-00191bc3bddc","Function Type Differentiation","Western Governors University","Differentiate between scalar and table-valued functions.","PL/SQL","scalar functions; table-valued functions; WGUSID: 12332","","","15-0000","15-1200","15-1250","15-1251","","","PL/SQL","https://skills.emsidata.com/skills/KS127HT6PY61NVMR3PWG",""
"https://osmt.wgu.edu/api/skills/9d4ddfa2-72f7-4c9b-b25c-b55eec6801a6","JOINs Differentiation","Western Governors University","Differentiate between types of JOINs.","PL/SQL","INNER JOIN; LEFT OUTER JOIN; RIGHT OUTER; FULL OUTER JOIN; WGUSID: 12334","","","15-0000","15-1200","15-1250","15-1251","","","PL/SQL","https://skills.emsidata.com/skills/KS127HT6PY61NVMR3PWG",""
"https://osmt.wgu.edu/api/skills/76b27310-a370-4d56-90bc-82a91fa4a993","Query Optimization","Western Governors University","Optimize query performance using EXPLAIN PLAN.","PL/SQL","query optimization; query plans; execution plans; WGUSID: 12333","","","15-0000","15-1200","15-1250","15-1251","","","PL/SQL","https://skills.emsidata.com/skills/KS127HT6PY61NVMR3PWG",""
"https://osmt.wgu.edu/api/skills/0ff37973-8316-44bd-86f9-6a9269112363","Table Partitioning Application","Western Governors University","Apply partitioned tables for data storage optimization.","PL/SQL","Partitions; tables; partitioned tables; partitioning strategies; WGUSID: 12336","","","15-0000","15-1200","15-1250","15-1251","","","PL/SQL","https://skills.emsidata.com/skills/KS127HT6PY61NVMR3PWG",""
"https://osmt.wgu.edu/api/skills/b37b3fe6-d16c-492f-b891-34ced27745fa","View Materialization Application","Western Governors University","Apply materialized views for query performance optimization.","PL/SQL","views; materialized views; refresh methods; WGUSID: 12337","","","15-0000","15-1200","15-1250","15-1251","","","PL/SQL","https://skills.emsidata.com/skills/KS127HT6PY61NVMR3PWG",""
"https://osmt.wgu.edu/api/skills/082ce896-e4d3-4dd1-8218-64d8dc5ced1f","View Partitioning Application","Western Governors University","Apply partitioned views for query optimization.","PL/SQL","Partitions; partitioning strategies; views; partitioned views; WGUSID: 12335","","","15-0000","15-1200","15-1250","15-1251","","","PL/SQL","https://skills.emsidata.com/skills/KS127HT6PY61NVMR3PWG",""
"https://osmt.wgu.edu/api/skills/4d846613-47cc-40b5-9514-b578d87c2c8e","Goal Identification","Western Governors University","Identify goals for a short-term plan.","Planning","Planning; goals; WGUSID: 10713","NICE_SP_RSK; NICE_SP_DEV; NICE_SP_ARC; NICE_SP_TRD; NICE_SP_SRP; NICE_SP_TST; NICE_SP_SYS; NICE_OV_MGT; NICE_AN_TWA; NICE_AN_EXP; NICE_AN_ASA; NICE_AN_TGT; NICE_AN_LNG; NICE_CO_CLO; NICE_CO_OPL; NICE_CO_OPS; NICE_OV_PMA; NICE_OM_ANA; NICE_PR_CIR; NICE_IN_FOR; NICE_PR_CDA; NICE_PR_VAM; NICE_PR_INF; NICE_OV_EXL","AZ-304","15-0000","15-1200","15-1210; 15-1230; 15-1240; 15-1250; 15-1290","15-1211; 15-1231; 15-1244; 15-1245; 15-1251; 15-1256; 15-1257; 15-1259","","","Planning","https://skills.emsidata.com/skills/ESEB1D4619E6E83A061D",""
"https://osmt.wgu.edu/api/skills/cf9c7021-9abf-49a5-8847-77dc88d63114","Goal-Setting Theory Techniques Application","Western Governors University","Apply goal-setting theory techniques that result in better performance by increasing employee motivation and efforts.","Goal Oriented","Goal Oriented; Goal Setting; WGUSID: 461","ISTE_EdLeaders_5a; InTASC_3a; InTASC_3i; InTASC_3n; InTASC_4g; InTASC_8n; InTASC_3b; InTASC_3e; InTASC_3f; InTASC_3h; InTASC_3l; InTASC_3o; InTASC_4f; InTASC_5d; InTASC_6o; ISTE_Educators_1c; ISTE_Educators_1a; ISTE_Educators_1b; AAQEP_2e; ANCC_Informatics_Certification_I.A.4; ACHE_5A3; NLN_Academic_Nurse_4c; AONL_Competency_5B4; AONL_Competency_5B3; AONL_Competency_5B5","","11-0000; 13-0000; 15-0000; 17-0000; 19-0000; 21-0000; 25-0000; 29-0000","11-3000; 13-1000; 13-2000; 15-1200; 15-2000; 17-2000; 17-3000; 21-1000; 25-1000; 29-1000","11-3030; 13-1110; 13-1160; 13-2010; 13-2040; 15-1230; 15-1250; 15-2030; 17-2080; 17-2110; 17-2190; 17-3020; 21-1090; 25-1010; 25-1020; 25-1040; 25-1050; 25-1060; 25-1070; 25-1080; 25-1120; 29-1140","11-3031; 13-1111; 13-1161; 13-2011; 13-2041; 15-1232; 15-1251; 15-1256; 15-1257; 15-2031; 21-1094; 29-1141","","","Goal Oriented","https://skills.emsidata.com/skills/KSS30WWC1QZQY5T61CS5",""
"https://osmt.wgu.edu/api/skills/4fb28b7d-9b4a-4dda-a1b4-7047077ea091","Priority List Creation","Western Governors University","Create a priority list to ensure the most important tasks are completed first.","Time Management","Time Management; WGUSID: 1468","","","15-0000; 19-0000; 33-0000","15-1200; 15-2000; 19-4000; 33-3000","15-1210; 15-1220; 15-1230; 15-1240; 15-1250; 15-1290; 15-2030; 15-2090; 19-4090; 33-3020","15-1221; 15-1231; 15-1232; 15-1251; 15-1259; 15-2031","","Time Management","https://skills.emsidata.com/skills/KS44175745H9Q0DPBDNT","",""
"https://osmt.wgu.edu/api/skills/ade38e30-df0e-4ee2-b2b5-ec4826470436","Task Completion Time Estimation","Western Governors University","Estimate time needed to complete tasks.","Time Management","Time Management; WGUSID: 3059","","","15-0000; 19-0000; 33-0000","15-1200; 15-2000; 19-4000; 33-3000","15-1210; 15-1220; 15-1230; 15-1240; 15-1250; 15-1290; 15-2030; 15-2090; 19-4090; 33-3020","15-1221; 15-1231; 15-1232; 15-1251; 15-1259; 15-2031","","Time Management","https://skills.emsidata.com/skills/KS44175745H9Q0DPBDNT","",""
"https://osmt.wgu.edu/api/skills/235a396d-f741-4c05-8833-d42a794fdabc","Create Time Series Line Chart","Western Governors University","Create a line chart for time series data.","Time Series","SAS; MATLAB; Python; R; Time Series; WGUSID: 1448","NICE_SP_RSK; NICE_SP_DEV; NICE_SP_ARC; NICE_SP_TRD; NICE_SP_SRP; NICE_SP_TST; NICE_SP_SYS; NICE_AN_TWA; NICE_AN_EXP; NICE_AN_ASA; NICE_AN_TGT; NICE_AN_LNG; NICE_CO_CLO; NICE_CO_OPL; NICE_CO_OPS; NICE_OM_DTA","","15-0000","15-1200; 15-2000","15-1220; 15-1250; 15-2090","15-1221; 15-1251; 15-1256; 15-1257","","Time Series","https://skills.emsidata.com/skills/KS441DK70RM6XLJ3P36X","",""
"https://osmt.wgu.edu/api/skills/e20a6099-17f5-47b9-8a96-6ea23fdd0ed5","Perform Time-Series Data Interpolation","Western Governors University","Perform interpolation of time-series data.","Time Series","SAS; MATLAB; Python; R; Time Series; WGUSID: 5409","NICE_SP_RSK; NICE_SP_DEV; NICE_SP_ARC; NICE_SP_TRD; NICE_SP_SRP; NICE_SP_TST; NICE_SP_SYS; NICE_AN_TWA; NICE_AN_EXP; NICE_AN_ASA; NICE_AN_TGT; NICE_AN_LNG; NICE_CO_CLO; NICE_CO_OPL; NICE_CO_OPS; NICE_OM_DTA","","15-0000","15-1200; 15-2000","15-1220; 15-1250; 15-2090","15-1221; 15-1251","","Time Series","https://skills.emsidata.com/skills/KS441DK70RM6XLJ3P36X","",""
"https://osmt.wgu.edu/api/skills/a44f9b9c-a276-42f1-a7cf-86ad296a1698","Determine Time-Series Analysis Use","Western Governors University","Determine whether time-series analysis is appropriate.","Time Series","SAS; MATLAB; Python; R; Time Series; WGUSID: 3770","NICE_SP_RSK; NICE_SP_DEV; NICE_SP_ARC; NICE_SP_TRD; NICE_SP_SRP; NICE_SP_TST; NICE_SP_SYS; NICE_AN_TWA; NICE_AN_EXP; NICE_AN_ASA; NICE_AN_TGT; NICE_AN_LNG; NICE_CO_CLO; NICE_CO_OPL; NICE_CO_OPS; NICE_OM_DTA","","15-0000","15-1200; 15-2000","15-1220; 15-1250; 15-2090","15-1221; 15-1251; 15-1256","","Time Series","https://skills.emsidata.com/skills/KS441DK70RM6XLJ3P36X","",""
"https://osmt.wgu.edu/api/skills/ae2dd8d2-cbb8-47f9-a339-0e0f4d7cee51","Identify Critical Pathways","Western Governors University","Identify critical paths for projects to deliver the Minimum Viable Product (MVP) on time.","Timelines","Timelines; Project Management; MVP; WGUSID: 12413","","","15-0000","15-1200","15-1250","15-1251","","Timelines","https://skills.emsidata.com/skills/KS441DK5ZDF8Q8FWL19R","",""
"https://osmt.wgu.edu/api/skills/3bb71717-199a-48b8-936b-7958d16d34ea","Estimate Human Resources","Western Governors University","Estimate the number of human resources required to complete a project development by a given deadline.","Timelines","Timelines; Project Management; Project Planning; resource estimates; WGUSID: 12410","","","15-0000","15-1200","15-1250","15-1251","","Timelines","https://skills.emsidata.com/skills/KS441DK5ZDF8Q8FWL19R","",""
"https://osmt.wgu.edu/api/skills/03e5589e-757c-4302-9b29-0b6bd471b3cb","Establish Deliverable Timeframes","Western Governors University","Establish a timeframe for each project deliverable.","Timelines","Timelines; Project Management; WGUSID: 12411","","","15-0000","15-1200","15-1250","15-1251","","Timelines","https://skills.emsidata.com/skills/KS441DK5ZDF8Q8FWL19R","",""
"https://osmt.wgu.edu/api/skills/f346e295-ac59-4e8d-bee9-1bc70af016c4","Project Task Delay Communication","Western Governors University","Communicate task delays that impact a project timeline.","Timelines","Timelines; Delay; WGUSID: 10845","","","15-0000","15-1200","15-1240; 15-1250; 15-1290","15-1245; 15-1251; 15-1256; 15-1257; 15-1259","","Timelines","https://skills.emsidata.com/skills/KS441DK5ZDF8Q8FWL19R","",""
"https://osmt.wgu.edu/api/skills/0ec5c022-9bcb-48f7-9483-5c8d72d1aa81","Resource Allocation for Project Completion","Western Governors University","Identify tasks that would significantly speed up project completion with additional allocated resources.","Timelines","Timelines; Project Management; task assessment; resource assessment; project delivery; WGUSID: 12414","","","15-0000","15-1200","15-1250","15-1251","","Timelines","https://skills.emsidata.com/skills/KS441DK5ZDF8Q8FWL19R","",""
"https://osmt.wgu.edu/api/skills/6eac1fbc-97d3-434d-b7fe-1276e1aec3a1","Role Involvement Timeframe Estimation","Western Governors University","Estimate the timeframe for the involvement of other roles in a project.","Timelines","Planning; Timelines; Project Management; sequencing; estimation; WGUSID: 12412","","","15-0000","15-1200","15-1250","15-1251","","Timelines","https://skills.emsidata.com/skills/KS441DK5ZDF8Q8FWL19R","",""
"https://osmt.wgu.edu/api/skills/1d31f4f1-d2e2-4d17-b7f2-024c8e516041","Task Completion Timeframe Estimation","Western Governors University","Estimate the time required for completing each task prior to sprint planning.","Timelines","Timelines; Project Management; sprint planning; WGUSID: 12409","","","15-0000","15-1200","15-1250","15-1251","","Timelines","https://skills.emsidata.com/skills/KS441DK5ZDF8Q8FWL19R","",""
